OBJECT_TYPE, OBJECT_NAME, COLUMN_NAME
'Data Type Change', 'V_PULSE_DAILY', 'DEPT_TARGET_ID'
'Data Type Change', 'V_PULSE_MONTHLY', 'DEPT_TARGET_ID'
'Data Type Change', 'V_PULSE_QUARTERLY', 'DEPT_TARGET_ID'
'Data Type Change', 'V_PULSE_WEEKLY', 'DEPT_TARGET_ID'
'Data Type Change', 'ZC_MSG_TYPE', 'INTERNAL_ID'
'Data Type Change', 'ZC_MSG_TYPE', 'MSG_TYPE_C'
'Data Type Extension', 'AN_HGM_FLO_MAC_R_1', 'FLO_MACRO_ROW_VAL'
'Data Type Extension', 'CAL_COMM_TRACKING', 'SERVER_RESPONSE'
'Data Type Extension', 'CLARITY_DEP', 'GL_PREFIX'
'Data Type Extension', 'CLARITY_EPM', 'GL_PREFIX'
'Data Type Extension', 'CLARITY_EPP', 'PB_GL_SEG'
'Data Type Extension', 'CLARITY_LOC', 'GL_PREFIX'
'Data Type Extension', 'CLARITY_POS', 'GL_PREFIX'
'Data Type Extension', 'CLARITY_SA', 'GL_PREFIX'
'Data Type Extension', 'CLARITY_SER', 'GL_PREFIX'
'Data Type Extension', 'COVERAGE', 'SUBSCR_NAME'
'Data Type Extension', 'DOCS_RCVD_DETAILS', 'DOCUMENT_ID'
'Data Type Extension', 'EPISODE', 'STICKY_NOTE_TEXT'
'Data Type Extension', 'HSP_ACCOUNT', 'BASE_INV_NUM'
'Data Type Extension', 'HSP_BKT_CLM_ICN', 'CLM_OVRD_ICN_CMNT'
'Data Type Extension', 'HSP_TX_IMAGING', 'IMAGE_KEY'
'Data Type Extension', 'IB_MESSAGES', 'NAME_OF_CALLER'
'Data Type Extension', 'IB_MESSAGES', 'NAME_OF_FACILITY'
'Data Type Extension', 'INTERFACE_TABLE_DEFAULTS', 'GENERAL_TABLE_DATA_DEFAULT'
'Data Type Extension', 'NCDR_CATHPCI5_DISCHG_MEDS', 'MED_CODE'
'Data Type Extension', 'NCDR_CATHPCI5_FOLLOW_MEDS', 'MED_CODE'
'Data Type Extension', 'NCDR_ICD22_DISCH_MEDS', 'MED_CODE'
'Data Type Extension', 'NCDR_ICD23_DISCH_MEDS', 'MED_CODE'
'Data Type Extension', 'PAT_ENC_2', 'PAT_PAIN_CMT'
'Data Type Extension', 'PAT_ENC_2', 'PHYS_BP'
'Data Type Extension', 'PAT_ENC_4', 'PHYS_BP_COMMENTS'
'Data Type Extension', 'PAT_ENC_4', 'PHYS_HEIGHT_COMNTS'
'Data Type Extension', 'PAT_ENC_4', 'PHYS_PF_COMMENTS'
'Data Type Extension', 'PAT_ENC_4', 'PHYS_PULSE_COMMENTS'
'Data Type Extension', 'PAT_ENC_4', 'PHYS_RESP_COMMENTS'
'Data Type Extension', 'PAT_ENC_4', 'PHYS_SPO2_COMMENTS'
'Data Type Extension', 'PAT_ENC_4', 'PHYS_TEMPSRC_COMNTS'
'Data Type Extension', 'PAT_ENC_4', 'PHYS_TEMP_COMMENTS'
'Data Type Extension', 'PAT_ENC_4', 'PHYS_WEIGHT_COMNTS'
'Data Type Extension', 'PAT_PHONE_CMTS', 'PHONE_COMMENTS'
'Data Type Extension', 'PAYOR_COMM_HX', 'OVERRIDE_FAX'
'Data Type Extension', 'PB_DTL_TX', 'ADJ_CREDIT_GL'
'Data Type Extension', 'PB_DTL_TX', 'ADJ_DEBIT_GL'
'Data Type Extension', 'V_HSP_ACCOUNT', 'BASE_INV_NUM'
'Table Converted to View', 'ARPB_RSH_CHGREV_HX', '-'
'Table Converted to View', 'HSP_RSH_CHGREV_HX', '-'
'Table Renamed (Table to View Conversion)', 'ARPB_RSH_CHGREV_HX', '-'
'Table Renamed (Table to View Conversion)', 'HSP_RSH_CHGREV_HX', '-'
'KB SQL Column Code Change', 'AUDIT_ITM_ACCT_CM', 'NEW_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_ACCT_CM', 'OLD_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_BED_CM', 'NEW_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_BED_CM', 'OLD_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_CLAIM_CM', 'NEW_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_CLAIM_CM', 'OLD_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_CVG_CM', 'NEW_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_CVG_CM', 'OLD_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_HAR_CM', 'NEW_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_HAR_CM', 'OLD_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_PAT_CM', 'NEW_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_PAT_CM', 'OLD_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_PTENC_CM', 'NEW_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'AUDIT_ITM_PTENC_CM', 'OLD_EXTERNAL_VALUE'
'KB SQL Column Code Change', 'COVERAGE_COPAY_ECD', 'COVERAGE_ID'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'ACG_CODE'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'ACTV_INGRED_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'ADG_VECTOR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'AGE_BAND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'AGE_REL_MACULAR_DEGEN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'ALL_CAUSE_INPAT_HOSP_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'BIPOLAR_DISORD_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'BIPOLAR_DISORD_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'BIPOLAR_DISORD_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'BIPOLAR_DISORD_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'BIPOLAR_DISORD_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CAL_SSA_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CANCER_TREATMENT_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CARE_DENS_BOT_QUART_CUTOFF'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CARE_DENS_COST_SAV_RATIO'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CARE_DENS_COST_SAV_RNG'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CARE_DENS_QUANT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CARE_DENS_RATIO'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CARE_DENS_TOP_QUART_CUTOFF'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CHF_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CHF_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CHF_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CHF_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CHF_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CHRONIC_COND_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'CHRONIC_RENAL_FAILURE_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'COORDINATION_RISK'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'COPD_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DELIVERY_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DEPRESSION_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DEPRESSION_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DEPRESSION_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DEPRESSION_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DEPRESSION_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DIABETES_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DIABETES_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DIABETES_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DIABETES_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DIABETES_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DIAGNOSES_USED_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DIALYSIS_SERVICE_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DISORDS_LIPID_METAB_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DISORDS_LIPID_METAB_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DISORDS_LIPID_METAB_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DISORDS_LIPID_METAB_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'DISORDS_LIPID_METAB_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'EMERG_VIS_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'FRAILTY_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'GENERALIST_SEEN_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'GLAUCOMA_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'GLAUCOMA_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'GLAUCOMA_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'GLAUCOMA_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'GLAUCOMA_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_BILLABLE_MEMBER_MOS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_CSR_ADJUSTED_RISK_SCORE'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_CSR_INDICATOR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_EXCLUDE_RISK_ADJ_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_MARKET'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_MEMBER_MOS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_METAL_LEVEL'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_MODEL'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_RATING_AREA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_RISK_POOL'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_RISK_SCORE'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_TTL_BILLABLE_MEMBER_MOS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HHS_TTL_MEMBER_MOS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HIGH_RISK_UNEXPCT_PHRM_COST_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HIV_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HIV_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HIV_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HIV_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HIV_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HOSP_DOM_MORBIDITY_TYPES_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HYPERTENSION_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HYPERTENSION_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HYPERTENSION_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HYPERTENSION_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HYPERTENSION_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HYPOTHYROIDISM_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HYPOTHYROIDISM_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HYPOTHYROIDISM_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HYPOTHYROIDISM_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'HYPOTHYROIDISM_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'IMMUNOSUPP_TRANSPLANT_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'IMMUNOSUPP_TRANSPLANT_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'IMMUNOSUPP_TRANSPLANT_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'IMMUNOSUPP_TRANSPLANT_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'IMMUNOSUPP_TRANSPLANT_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'INPAT_HOSP_DAYS_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'INPAT_HOSP_STAYS_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'ISCHEMIC_HEART_DISEASE_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'ISCHEMIC_HEART_DISEASE_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'ISCHEMIC_HEART_DISEASE_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'ISCHEMIC_HEART_DISEASE_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'ISCHEMIC_HEART_DISEASE_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'LOCAL_ACG_CONCUR_RISK'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'LOCAL_AGE_GENDER_CONCUR_RISK'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'LOW_BACK_PAIN_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'LOW_BIRTHWEIGHT_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'MAJORITY_SOURCE_OF_CARE_PCT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'MAJOR_ADG_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'MAJOR_PROC_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'MANAGEMENT_VIS_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'MECHANICAL_VENTILATION_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'NURSING_SERVICE_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'OSTEOPOROSIS_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'OSTEOPOROSIS_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'OSTEOPOROSIS_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'OSTEOPOROSIS_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'OSTEOPOROSIS_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'OUTPAT_VIS_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PARKINSONS_DISEASE_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PARKINSONS_DISEASE_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PARKINSONS_DISEASE_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PARKINSONS_DISEASE_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PARKINSONS_DISEASE_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PERSISTENT_ASTHMA_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PERSISTENT_ASTHMA_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PERSISTENT_ASTHMA_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PERSISTENT_ASTHMA_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PERSISTENT_ASTHMA_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PHRM_COST'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PHRM_COST_BAND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PREDICTED_TOTAL_COST_RNG'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PRED_PHARMACY_COST_RNG'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PREGNANCY_WO_DELIVERY_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PREGNANCY_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PROBABILITY_EXTENDED_HOSP'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PROBABILITY_ICU_HOSP'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PROBABILITY_INJURY_HOSP'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PROBABILITY_INPAT_HOSP'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PROBABILITY_INPAT_HOSP_6MOS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PROBABILITY_PERSIST_HIGH_USER'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PROBABILITY_UNEXPECT_PHRM_COST'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PROBABILITY_UNPLND_30D_READMIT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PROCESSED_DT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'PSYCHOTHERAPY_SERVICE_YN'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'RANK_PROBABILITY_HIGH_TTL_COST'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'RANK_PROBABILTY_HIGH_PHRM_COST'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'READMIT_30D_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'REF_PROBABILITY_HIGH_PHRM_COST'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'REF_PROBABILITY_HIGH_TTL_COST'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'RESCALED_ACG_CONCUR_RISK'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'RESCALED_CONCUR_RISK'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'RESCALED_PHRM_COST_PRED_RISK'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'RESCALED_TTL_COST_PRED_RISK'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'RESOURCE_UTILIZATION_BAND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'RHEUMATOID_ARTHRITIS_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'RHEUMATOID_ARTHRITIS_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'RHEUMATOID_ARTHRITIS_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'RHEUMATOID_ARTHRITIS_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'RHEUMATOID_ARTHRITIS_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'SCHIZOPHRENIA_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'SCHIZOPHRENIA_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'SCHIZOPHRENIA_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'SCHIZOPHRENIA_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'SCHIZOPHRENIA_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'SEIZURE_DISORDS_COND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'SEIZURE_DISORDS_CSA'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'SEIZURE_DISORDS_MPR'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'SEIZURE_DISORDS_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'SEIZURE_DISORDS_UT_RX'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'SPECIALTY_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'TTL_COST'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'TTL_COST_BAND'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'TTL_RX_GAPS'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'UNIQUE_PROV_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'UNPLANNED_INPAT_HOSP_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'UNPLANNED_READMIT_30D_CNT'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'UNSCALED_ACG_CONCUR_RISK'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'UNSCALED_CONCUR_RISK'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'UNSCALED_PHRM_COST_PRED_RISK'
'KB SQL Column Code Change', 'DM_ACG_RISK', 'UNSCALED_TTL_COST_PRED_RISK'
'KB SQL Column Code Change', 'DM_ACO', 'AMI_DX_IN_PREV_PERIOD_YN'
'KB SQL Column Code Change', 'DM_ACO', 'ASPIRIN_ORD_DT'
'KB SQL Column Code Change', 'DM_ACO', 'ASPIRIN_ORD_ID'
'KB SQL Column Code Change', 'DM_ACO', 'BETA_BLOCK_ORD_DT'
'KB SQL Column Code Change', 'DM_ACO', 'BETA_BLOCK_ORD_ID'
'KB SQL Column Code Change', 'DM_ACO', 'BMI_FOLLOW_UP_YN'
'KB SQL Column Code Change', 'DM_ACO', 'BMI_LAST'
'KB SQL Column Code Change', 'DM_ACO', 'BMI_LAST_DT'
'KB SQL Column Code Change', 'DM_ACO', 'BP_CLASS_FOR_PREV11_C'
'KB SQL Column Code Change', 'DM_ACO', 'BP_DIA_LAST'
'KB SQL Column Code Change', 'DM_ACO', 'BP_DIA_LAST_DT'
'KB SQL Column Code Change', 'DM_ACO', 'BP_FOLLOW_UP_1_YN'
'KB SQL Column Code Change', 'DM_ACO', 'BP_FOLLOW_UP_2_YN'
'KB SQL Column Code Change', 'DM_ACO', 'BP_FOLLOW_UP_YN'
'KB SQL Column Code Change', 'DM_ACO', 'BP_SYS_LAST'
'KB SQL Column Code Change', 'DM_ACO', 'BP_SYS_LAST_DT'
'KB SQL Column Code Change', 'DM_ACO', 'BREAST_CAN_SCRN_L_DT'
'KB SQL Column Code Change', 'DM_ACO', 'BREAST_CAN_SCRN_L_SVC_DT'
'KB SQL Column Code Change', 'DM_ACO', 'CABG_SURG_IN_PREV_PERIOD_YN'
'KB SQL Column Code Change', 'DM_ACO', 'CAD_FOLLOW_UP_YN'
'KB SQL Column Code Change', 'DM_ACO', 'COLORECTAL_CAN_SCRN_HM_C'
'KB SQL Column Code Change', 'DM_ACO', 'CUR_PCP_PROV_ID'
'KB SQL Column Code Change', 'DM_ACO', 'CUR_PRIM_BEN_PLAN_ID'
'KB SQL Column Code Change', 'DM_ACO', 'CUR_PRIM_FIN_CLASS_C'
'KB SQL Column Code Change', 'DM_ACO', 'CUR_PRIM_LOC_ID'
'KB SQL Column Code Change', 'DM_ACO', 'CUR_PRIM_PAYER_ID'
'KB SQL Column Code Change', 'DM_ACO', 'CUR_PRIM_PROD_TYPE_C'
'KB SQL Column Code Change', 'DM_ACO', 'DEM_COUNTRY'
'KB SQL Column Code Change', 'DM_ACO', 'DEM_DEATH_DT'
'KB SQL Column Code Change', 'DM_ACO', 'DEM_PAT_STATUS'
'KB SQL Column Code Change', 'DM_ACO', 'DEPRESSION_FOLLOW_UP_YN'
'KB SQL Column Code Change', 'DM_ACO', 'DEPRESSION_QUESTIONNAIRE_YN'
'KB SQL Column Code Change', 'DM_ACO', 'DEPRESSION_SCRN_LAST'
'KB SQL Column Code Change', 'DM_ACO', 'DEPRESSION_SCRN_LAST_DT'
'KB SQL Column Code Change', 'DM_ACO', 'DEPRESSION_SCRN_YN'
'KB SQL Column Code Change', 'DM_ACO', 'EXCEPT_BMI_SCRN_ELDERLY_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCEPT_BMI_SCRN_MED_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCEPT_STATIN_THERAPY_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_BMI_SCRN_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_BREAST_CANCER_SCRN_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_CAD_ACE_OR_ARB_THERAPY_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_CLINICAL_DEPRSN_SCRN_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_CLINICAL_DEPRSN_SCRN_PR_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_COLORECTAL_CANCER_SCRN_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_CONTROL_HIGH_BP_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_DEPRSN_REMSN_12MO_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_FALL_RISK_SCRN_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_FOR_PREV13_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_FRAILTY_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_HF_BETA_BLCKER_FOR_LVSD_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_HIGH_BP_SCRN_2_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_HIGH_BP_SCRN_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_INFLUENZA_IMMNZTN_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_IVD_ANTICOAG_YN'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_NOT_QUALIFIED_SAMPLE_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_SPECIAL_NEEDS_PLAN_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_STATIN_THERAPY_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_TOBACCO_SCRN_C'
'KB SQL Column Code Change', 'DM_ACO', 'EXCL_TOBACCO_SCRN_LLE_C'
'KB SQL Column Code Change', 'DM_ACO', 'EYE_EXAM_IN_PERIOD_DT'
'KB SQL Column Code Change', 'DM_ACO', 'FALL_RISK_YN'
'KB SQL Column Code Change', 'DM_ACO', 'FIRST_HIGH_PHQ9_DT'
'KB SQL Column Code Change', 'DM_ACO', 'FIRST_HIGH_PHQ9_SCORE'
'KB SQL Column Code Change', 'DM_ACO', 'FIRST_PHQ9_SCORE'
'KB SQL Column Code Change', 'DM_ACO', 'HAD_ASCVD_EVER_YN'
'KB SQL Column Code Change', 'DM_ACO', 'HAD_CABG_YN'
'KB SQL Column Code Change', 'DM_ACO', 'HAD_CARDIAC_SURGERY_EVER_YN'
'KB SQL Column Code Change', 'DM_ACO', 'HAD_COLONOSCOPY_IN_PERIOD_YN'
'KB SQL Column Code Change', 'DM_ACO', 'HAD_CT_COLONOGRAPHY_YN'
'KB SQL Column Code Change', 'DM_ACO', 'HAD_DYSTHYMIA_IN_PERIOD_YN'
'KB SQL Column Code Change', 'DM_ACO', 'HAD_FIT_DNA_YN'
'KB SQL Column Code Change', 'DM_ACO', 'HAD_FOBT_IN_PERIOD_YN'
'KB SQL Column Code Change', 'DM_ACO', 'HAD_HYPERCHOL_EVER_YN'
'KB SQL Column Code Change', 'DM_ACO', 'HAD_MAJOR_DEPRSN_IN_PERIOD_YN'
